category,product_name,product_price,rating,discount,reviews,rating_val,date,month,year,sales ,revenue,product_description
Android mobile,SAMSUNG Galaxy A15 5G ,16478,2048,23, 136 ,3.1,28,3,2016,253,4168934,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
Android mobile,IQOO z9x ,13892,2903,30, 126 ,4.4,19,9,2022,139,1930988,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera6000 mAh BatteryQualcomm SM6450 Snapdragon 6 Gen 1 Processor1 Year on Handset and 6 Months on Accessories
Android mobile,REDMI 13 5G ,12888,7551,28, 269 ,1.6,19,1,2019,287,3698856,6 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Full HD+ Display108MP Rear Camera5030 mAh BatteryQualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor1 year manufacture warranty
Android mobile,IQOO Z9 Lite 5G ,11258,1032,27, 26 ,4.1,17,3,2021,231,2600598,6 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Display50MP Rear Camera5000 mAh Battery1 YEAR
Android mobile,realme C63 5G Charger in the Box ,10999,1995,15, 88 ,4.2,19,2,2016,171,1880829,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,REDMI A3 ,7878,1136,34, 54 ,1.8,9,8,2018,130,1024140,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio G36 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,SAMSUNG Galaxy S23 5G ,39999,45040,55," 2,674 ",3.9,28,7,2022,162,6479838,8 GB RAM | 128 GB ROM15.49 cm (6.1 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera3900 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
Android mobile,realme 12 Pro 5G ,26999,28142,15," 2,515 ",4.5,13,7,2020,227,6128773,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 32MP | 16MP Front Camera5000 mAh BatterySnapdragon 6 Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,SAMSUNG Galaxy A15 5G ,16377,2048,23, 136 ,4.7,5,9,2024,295,4831215,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 5MP + 2MP | 13MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
Android mobile,IQOO Z9 Lite 5G ,11198,1032,27, 26 ,2.7,15,1,2020,218,2441164,6 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Display50MP Rear Camera5000 mAh Battery1 YEAR
Android mobile,Motorola Edge 50 Fusion ,21999,62211,15," 3,879 ",1.8,27,12,2019,173,3805827,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh Battery7s Gen 2 Processor1 Year on Handset and 6 Months on Accessories
Android mobile,REDMI Note 13 5G ,14483,18118,31," 1,056 ",2.4,14,9,2010,200,2896600,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,SAMSUNG galaxy M15 5G ,11899,1126,30, 44 ,1.9,28,5,2021,198,2356002,6 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera6000 mAh BatteryMediaTek ProcessorDomestic Warranty Of 1 Year For Handset And 6 Month For Accessories.
Android mobile,REDMI 13c 5G ,13249,6188,17, 312 ,2.4,17,5,2016,115,1523635,8 GB RAM | 256 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh Battery1 Year
Android mobile,POCO X6 Pro 5G ,20999,14346,32," 1,577 ",4.3,11,9,2017,179,3758821,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,realme C63 5G Charger in the Box ,12999,1079,13, 39 ,4.8,3,6,2017,189,2456811,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,SAMSUNG Galaxy A35 5G ,30999,1712,8, 119 ,2.3,30,5,2012,121,3750879,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 5MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1380 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
Android mobile,realme NARZO 70X 5G ,10899,509,35, 16 ,4.6,28,1,2024,250,2724750,4 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6100+ 5G Chipset Processor1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories
Android mobile,Infinix Note 40 Pro+ 5G ,21999,1927,33, 145 ,3.8,29,12,2018,262,5763738,12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP (OIS) + 2MP + 2MP | 32MP Front Camera4600 mAh BatteryMediatek Dimensity 7020 Processor1 Year Warranty on Handset and 6 Months Warranty on Inbox Accessories
Android mobile,Infinix Note 40 Pro+ 5G ,21999,1927,33, 145 ,4.9,28,2,2013,284,6247716,12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP (OIS) + 2MP + 2MP | 32MP Front Camera4600 mAh BatteryMediatek Dimensity 7020 Processor1 Year Warranty on Handset and 6 Months Warranty on Inbox Accessories
Android mobile,POCO X6 5G ,16999,21545,32," 2,100 ",2,3,8,2019,221,3756779,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,Motorola Edge 50 Fusion ,23999,61099,14," 4,044 ",4,20,10,2023,118,2831882,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh Battery7s Gen 2 Processor1 Year on Handset and 6 Months on Accessories
Android mobile,realme 13 Pro+ 5G ,32999,2663,15, 223 ,4.6,20,8,2022,172,5675828,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 50MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,realme NARZO 70X 5G ,10989,509,35, 16 ,1.5,2,10,2017,127,1395603,4 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6100+ 5G Chipset Processor1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories
Android mobile,realme C67 5G ,10499,1286,41, 103 ,3.4,20,6,2013,117,1228383,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,REDMI 13 5G ,14999,1493,25, 50 ,2.1,23,12,2013,221,3314779,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh Lithium Polymer Battery4 Gen 2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,OnePlus Nord CE4 lite 5G ,21888,3941,8, 135 ,4.8,5,10,2017,249,5450112,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5500 mAh Battery1 year
Android mobile,realme C67 5G ,10499,1286,41, 103 ,1.4,14,2,2011,120,1259880,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,REDMI Note 13 5G ,14720,18118,29," 1,056 ",2.5,3,5,2016,235,3459200,6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP Rear Camera5000 mAh Battery1 Year Brand Warranty
Android mobile,SAMSUNG Galaxy M15 5G ,12099,193,24, 7 ,1.5,5,12,2016,223,2698077,4 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera6000 mAh BatteryMediaTek ProcessorDomestic Warranty Of 1 Year For Handset And 6 Month For Accessories.
Android mobile,REDMI Note 13 Pro+ 5G ,27999,9528,17, 943 ,3.1,14,12,2011,162,4535838,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,itel P55 ,7095,238,29, 12 ,4.4,5,6,2016,188,1333860,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.66 cm (6.56 inch) HD Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty
Android mobile,POCO M6 5G ,7999,69848,33," 3,297 ",4.1,10,8,2025,179,1431821,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,itel P55 ,7112,238,28, 12 ,3.3,13,11,2011,146,1038352,8 GB RAM | 128 GB ROM16.66 cm (6.56 inch) Display50MP Rear Camera5000 mAh Battery1 Year Manufacturer Warranty
Android mobile,POCO M6 Plus 5G ,11499,9404,28, 480 ,4.6,27,2,2011,207,2380293,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,realme C67 5G ,9799,7539,42, 521 ,3.4,29,12,2016,255,2498745,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,SAMSUNG Galaxy A55 5G ,39999,366,6, 33 ,1.4,3,2,2023,114,4559886,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 12MP + 5MP | 32MP Front Camera5000 mAh BatterySamsung Exynos 1480 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
Android mobile,IQOO Z9x ,12990,748,27, 28 ,3.4,14,7,2013,258,3351420,"4 GB RAM | 128 GB ROM17.07 cm (6.72 inch) Display50MP Rear Camera6000 mAh BatteryOcta core (2.2 GHz, Quad core, Cortex A78 + 1.8 GHz, Quad core, Cortex A55) Processor1 Year Manufacturer Warranty"
Android mobile,realme C67 5G ,9799,7539,42, 521 ,4.6,12,2,2024,168,1646232,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryDimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,REDMI 13 5G ,13499,7551,25, 269 ,2.2,27,6,2020,156,2105844,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh Lithium Polymer Battery4 Gen 2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,Motorola G34 5G ,11999,133496,20," 9,449 ",3.6,10,4,2020,246,2951754,8 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 695 5G Processor1 Year on Handset and 6 Months on Accessories
Android mobile,Infinix HOT 40i ,8999,17690,18," 1,020 ",2.3,3,3,2021,138,1241862,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB16.76 cm (6.6 inch) HD+ Display50MP + AI Lens | 32MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories
Android mobile,REDMI Note 13 Pro 5G ,22999,22203,20," 1,791 ",4.8,29,7,2011,169,3886831,8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,Motorola g45 5G ,11999,32256,20," 1,181 ",4,14,1,2024,229,2747771,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 6s Gen 3 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories
Android mobile,IQOO z9x ,13800,2903,23, 126 ,3.2,29,2,2013,122,1683600,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera6000 mAh BatteryQualcomm SM6450 Snapdragon 6 Gen 1 Processor1 Year on Handset and 6 Months on Accessories
Android mobile,REDMI Note 13 Pro 5G ,22999,22203,20," 1,791 ",4.2,30,11,2014,158,3633842,8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,REDMI Note 13 Pro 5G ,22999,22203,20," 1,791 ",1.8,19,3,2025,196,4507804,8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,vivo Y18i ,7995,471,33, 18 ,4,19,8,2020,247,1974765,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 Inch) Display13MP + 0.08MP | 5MP Front Camera5000 mAh BatteryUNISCO T616 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,POCO X6 5G ,17999,6256,33, 550 ,4.4,31,9,2017,263,4733737,12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,itel P55 ,7095,238,29, 12 ,1.5,19,10,2018,274,1944030,8 GB RAM | 128 GB ROM | Expandable Upto 512 GB16.66 cm (6.56 inch) HD Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty
Android mobile,REDMI 13C 5G ,8999,25822,35, 959 ,2.1,10,4,2021,217,1952783,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,OnePlus Nord CE4 ,24478,14394,9, 819 ,1.6,18,10,2016,262,6413236,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera5500 mAh BatteryOxygenOS 14.0 ProcessorDomestic Warranty 1 Year For Handset And 6 month For Accessories.
Android mobile,itel A70 | 5000 mAh Battery |13MP Dual Rear Camera | Type C Charging ,6380,2215,1, 82 ,2.1,23,6,2012,295,1882100,4 GB RAM | 64 GB ROM16.66 cm (6.56 inch) Display13MP Rear Camera5000 mAh Battery1 year manufacturer Warranty
Android mobile,itel A70 | 5000 mAh Battery |13MP Dual Rear Camera | Type C Charging ,6350,2215,13, 82 ,4.8,12,3,2017,179,1136650,4 GB RAM | 64 GB ROM16.66 cm (6.56 inch) Display13MP Rear Camera5000 mAh Battery1 year manufacturer Warranty
Android mobile,Motorola Edge 50 Fusion ,21999,62211,15," 3,879 ",3,30,11,2015,113,2485887,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh Battery7s Gen 2 Processor1 Year on Handset and 6 Months on Accessories
Android mobile,realme C63 5G Charger in the Box ,10999,1995,15, 88 ,2.2,5,12,2015,233,2562767,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,realme NARZO N63 ,7690,991,23, 31 ,4.8,31,3,2010,278,2137820,4 GB RAM | 64 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh Battery1 year manufacture warranty
Android mobile,Tecno Pova 6 Neo ,13999,89,17, 6 ,1.2,7,3,2024,259,3625741,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display108MP Rear Camera5000 mAh BatteryMediatek Dimensity 6300 Processor1 year manufacturer Warranty
Android mobile,realme Narzo N63 4G ,8835,2150,19, 53 ,2,17,4,2019,130,1148550,4 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh BatteryDomestic Warranty  1 year for handset and 6 months for accessories.
Android mobile,realme Narzo N63 4G ,8999,2150,18, 53 ,2,9,2,2011,280,2519720,4 GB RAM | 128 GB ROM17.13 cm (6.745 inch) Display50MP Rear Camera5000 mAh BatteryDomestic Warranty  1 year for handset and 6 months for accessories.
Android mobile,Motorola G34 5G ,11999,133496,20," 9,449 ",1.6,23,8,2012,210,2519790,8 GB RAM | 128 GB ROM16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 695 5G ProcessorVegan Leather Design1 Year on Handset and 6 Months on Accessories
Android mobile,OnePlus Nord CE4 lite 5G ,18165,3941,13, 135 ,2.9,2,11,2010,117,2125305,8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5500 mAh Battery1 year
Android mobile,OnePlus Nord CE4 lite 5G ,22702,3941,5, 135 ,2.8,16,4,2011,175,3972850,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5500 mAh Battery1 year
Android mobile,SAMSUNG Galaxy A23 5G ,15399,2717,46, 177 ,3,17,6,2019,251,3865149,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP | 8MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 695 (SM6375) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
Android mobile,OnePlus Nord CE4 lite 5G ,17918,3941,14, 135 ,3,5,3,2025,202,3619436,8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display50MP Rear Camera5500 mAh Battery1 year
Android mobile,SAMSUNG Galaxy S23 FE ,29999,38937,62," 1,969 ",4.1,13,3,2025,188,5639812,8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4500 mAh BatterySamsung Exynos 2200 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
Android mobile,REDMI Note 13 Pro 5G ,18980,22203,34," 1,791 ",4.2,31,11,2025,124,2353520,8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,Infinix HOT 12 Play ,5849,121792,51," 8,456 ",3.4,16,7,2010,150,877350,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB17.32 cm (6.82 inch) HD+ Display13MP + Depth Lens | 8MP Front Camera6000 mAh Li-ion Polymer BatteryUnisoc T610 Processor1 Year on Handset And 6 Months on Accessories
Android mobile,REDMI Note 13 5G ,17999,8618,21, 503 ,3.4,23,1,2016,147,2645853,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,SAMSUNG galaxy M15 5G ,14299,21,20, 1 ,3.2,13,12,2010,232,3317368,8 GB RAM | 128 GB ROM16.51 cm (6.5 inch) Display50MP Rear Camera6000 mAh BatteryMediaTek ProcessorDomestic Warranty Of 1 Year For Handset And 6 Month For Accessories.
Android mobile,SAMSUNG Galaxy A23 5G ,16799,1253,45, 64 ,5,10,1,2012,144,2419056,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP | 8MP Front Camera5000 mAh Lithium Ion BatteryQualcomm Snapdragon 695 (SM6375) Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
Android mobile,REDMI Note 13 Pro 5G ,22999,22203,20," 1,791 ",4.8,22,12,2019,191,4392809,8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,vivo Y18i ,7990,471,33, 18 ,3.6,23,3,2025,160,1278400,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.66 cm (6.56 Inch) Display13MP + 0.08MP | 5MP Front Camera5000 mAh BatteryUNISCO T616 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,POCO X6 Pro 5G ,23999,12546,27," 1,420 ",4,27,2,2020,298,7151702,12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
